source_id,ra,dec,parallax,e_parallax,pmra,pmdec,phi1,phi2,pm1,pm2,e_pm1,e_pm2,g0,r0,i0,rv,e_rv,feh,memb_prob
1659808562718805504,212.4859077071873,58.90602222487136,0.5355020263195093,0.35691845417022705,-7.328880333143165,-2.171193257509612,6.016515009424203,-1.343405565085505,-7.39464763722521,-1.9353949003414028,0.4251011284633444,0.48421472743332006,20.552696522325277,19.974179204553366,19.74696517176926,0.0,10000.0,-10000.0,0.5230519242488078
1659810143266760448,212.36317330496203,58.89482361430753,0.2170919383675001,0.3176477253437042,-7.2305981280669425,-2.34298069145952,5.952767158432215,-1.3525090992801647,-7.30583007096379,-2.0966532341707245,0.3860078476850186,0.40477812725026324,20.53746523708105,19.886365186423063,19.626018412411213,0.0,10000.0,-10000.0,0.5676356402521437
1659874056676208000,211.57836561726123,58.62686064611024,0.07608727153164284,0.02425951510667801,-7.500742805244359,-2.222908337621306,5.53527120372281,-1.604044919020809,-7.594627132755,-1.8772593913236695,0.030762169142421483,0.027158494873295747,15.608979899436235,15.438795054331422,15.352569602429867,0.0,10000.0,-10000.0,0.9614984437883657
1659881203502122112,210.81494205044217,58.55034852312377,0.28634343458069494,0.2004634141921997,-7.721017620168066,-2.420500855353532,5.133814755557466,-1.659943332788895,-7.847080230775768,-1.9738969916084896,0.26104166831575654,0.23670319778300225,19.31147637590766,19.13274168781936,19.08069990761578,0.0,10000.0,-10000.0,0.9027699453616591
1659910821596247424,211.4080850496276,58.76207130442368,0.11460179661848496,0.03260955214500427,-7.388954321223828,-2.269902842032998,5.45322460921368,-1.4648205001315033,-7.490054984268881,-1.9100212580049118,0.041719632605634084,0.033901520894532626,16.543767783790827,16.139309637248516,15.932758700102568,0.0,10000.0,-10000.0,0.9436670833001312
1661858675163919104,204.3434386074065,58.01597088251947,0.17048266577017013,0.38512882590293884,-7.816299731463797,-3.448911030600084,1.6938840027701572,-1.8296540349328798,-8.255691242696772,-2.1984291879284634,0.45567448058891086,0.4843077305500727,20.161084447056055,19.945876367390156,19.86047579906881,0.0,10000.0,-10000.0,0.7134274503941942
1661891278260173312,204.41772664426108,58.26325605325529,0.06420435507157657,0.07860052585601807,-7.737516561150664,-3.363163903809752,1.7707719133481892,-1.591366138454916,-8.1621617782909,-2.135216401907959,0.0791371470358068,0.07999422702596691,17.96030033007264,17.572498438879848,17.422134267166257,0.0,10000.0,-10000.0,0.9907565763315395
1661906637063137920,203.51505705011402,58.06798223046932,0.012129402896463703,0.11086756736040115,-7.2490258220076065,-3.385227880308991,1.2692981836400525,-1.7077975669799454,-7.712573919127196,-2.1270511775115724,0.12953484351989603,0.12461156364961136,18.661038771271706,18.427923990413547,18.349612660706043,0.0,10000.0,-10000.0,0.5829382342789643
1661912478218702464,203.75555605177547,58.15077282409601,-0.5939401834348647,0.46064871549606323,-8.33114903993238,-2.267402549963489,1.408345304106419,-1.6471361975619994,-8.589690163663601,-0.8754322026336435,0.6316395037683332,0.6404579188464754,20.64860912412405,20.36477642133832,20.20049319602549,0.0,10000.0,-10000.0,0.57217105072693
1661926325193948544,203.42698826079948,58.25980269127589,-0.7524766271298554,0.4899875521659851,-8.880176434808748,-2.69721214058566,1.255654155351833,-1.510903753081256,-9.207449279155664,-1.1642012783153837,0.533862204656136,0.6124529208292689,20.550738096237183,20.27014054916799,20.158918349072337,0.0,10000.0,-10000.0,0.6575002250575617
1661931650953317632,203.43118949948658,58.37623231784162,0.40542785639167195,0.1891271471977234,-7.750935038073294,-3.659617984755049,1.277427224417549,-1.3965054780402044,-8.256123016603203,-2.303525665906442,0.20990649770608677,0.2002188948986896,20.310147117823362,19.204313583672047,18.547016575932503,0.0,10000.0,-10000.0,0.9835206357351537
