source_id,ra,dec,parallax,e_parallax,pmra,pmdec,phi1,phi2,pm1,pm2,e_pm1,e_pm2,g0,r0,i0,rv,e_rv,feh,memb_prob,desi_rv,desi_rv_err,desi_targetid
840810869771610880,177.71828809274982,54.2295469571691,-0.228825598295336,0.1156951114535331,-7.867200169670326,-7.683413158670552,-13.4291986343369,-0.2065248117057695,-10.718556823299096,-2.457685069776244,0.1263421940680754,0.1054248108741155,18.53067650645972,18.33135573379696,18.261921929195523,-196.69175019642648,5.899108307057949,-2.546683181207761,0.9999267093519172,-198.5344660100182,6.145452943536782,39633311319984434
840815821869730816,177.81695096815565,54.36184259080856,0.0891126646540634,0.1369814127683639,-7.800087659177605,-7.552303560024501,-13.311169297933304,-0.1235383081502381,-10.589598305002824,-2.395634423758124,0.1475047543297045,0.1056347373798627,18.73741401731968,18.51233310438693,18.45030563697219,-188.4422410009716,3.217454641531432,-2.642429080615949,0.9999662086459044,-191.7550055973001,3.7403804771336313,39633311319985253
840818192691653504,178.05926258742636,54.48377879157326,0.1186638744044173,0.0271001011133193,-7.740199326151916,-7.587294477595702,-13.127400408217682,-0.0923627677000324,-10.548106953654663,-2.4930228223141047,0.0286520565036486,0.0232468631882216,16.03208865597844,15.57567536830902,15.372969375923276,0.0,10000.0,-10000.0,0.9990566139324576,-192.89426777803408,0.7833371824168452,2305843015475796300
840821108973672448,177.47558087760063,54.30959240646339,0.1156437785061025,0.0968082845211029,-7.799754365334129,-7.659749504038576,-13.508205683414644,-0.0642090551235169,-10.657109295821844,-2.435970459811801,0.1007180242533349,0.0743309330688846,18.23585830628872,18.011248974129558,17.938168423250318,-190.51391575964297,1.6215569225921804,-2.5187170487947648,0.999981128640806,-192.03120557444475,5.110792624689663,2305843015475794078
840908073471397120,178.18979083190098,54.4537691418248,0.2671577558688002,0.1418766677379608,-7.74917347230946,-7.68196282111114,-13.07792284436914,-0.1572218296664027,-10.59994487817281,-2.5890946040221268,0.1567299668709404,0.1188766670078916,18.74574914574623,18.56085919588804,18.50559424981475,-185.9609684668949,2.820078425898193,-2.894507706865836,0.999929096004834,-194.97380860585588,4.008922405839456,39633314855783265
840909791458321664,178.35855900531206,54.49183401544449,0.2568863129533356,0.119992472231388,-7.837406109146942,-7.681765311196505,-12.974241879582792,-0.1750229683991628,-10.669312511961392,-2.5690899824840425,0.1332636700067625,0.0962493742773944,18.478861939162016,18.3057762272656,18.23443306982517,-191.7562271112802,2.052891411247049,-2.642908772833424,0.999978657596664,-191.0444945264092,1.8023677060257364,39633314859975307
840910650451797376,178.51689953907322,54.58647670273864,0.21246444509892,0.1218562051653862,-7.872965171800513,-7.584468829043246,-12.84686248022382,-0.140814459625461,-10.644286161376366,-2.491369127577081,0.1447420239721902,0.0980397304983253,18.33514442667365,18.1241311468184,18.04862951859832,-191.06098242498103,2.540929867491957,-2.5800836394765865,0.9999778476217414,-193.3820550990386,2.05762670429918,39633314859976699
840921198891558016,178.64491823286411,54.73299385671138,0.5862267141440972,0.3812054395675659,-7.300460818267802,-7.375389273917714,-12.70837914884595,-0.0526493894415589,-10.040611585001646,-2.6228255946621,0.447975455450709,0.2898448813625198,20.06215165182948,19.78310617804528,19.6719445027411,0.0,10000.0,-10000.0,0.9715157555907102,-188.9620322009081,12.40430014838234,2782086654066692
840942089613363072,179.12367702622947,54.78016161535873,-0.1106226115388939,0.2335821092128753,-7.620531739542824,-7.203607025604864,-12.446324392565543,-0.1520288004768328,-10.212345034316868,-2.38169416021181,0.2343720305935841,0.2014552096608134,19.338778726756573,19.09215979091823,18.97586522437632,-194.0893393632969,7.115712874970707,-10000.0,0.9997957835938114,-190.4179032031559,7.147463397623769,39633318374804551
841096124319281920,174.1229307524719,53.56119246185877,-0.3613104086754631,0.291750431060791,-7.229744897381585,-8.029791716798211,-15.571125653801346,0.3817695716281615,-10.497948181322911,-2.5573130974980702,0.2858844090440652,0.2125066328240185,20.102793093770742,19.80818672478199,19.72187405265868,0.0,10000.0,-10000.0,0.7891590768223642,-180.82810916507228,9.524385424531088,2782068836663307
