source_id,pmra,pmdec
6502477101988289152,10.062651619524384,-3.362008104373874
6513049417389695616,5.50446780938638,-3.925910157794516
6513109516867381888,3.2622003316293062,-4.880060165229769
6513110199766028160,0.7621420098189559,-2.9415569765292884
6513147754960311040,8.020718450931755,-4.322006630993459
6513157066449562368,1.1571626592472657,-1.5100589928595536
6513261691852230272,-0.1592383164737725,-5.406167939478377
6513263615997687168,7.160776183347278,-5.328192705363587
6513316396851486080,3.668320760585676,-4.407295643984543
6513931122635222400,3.7780988007799214,-3.588657623246661
6513933562176619136,2.4958706329840252,-6.572778112118603
6514560318164615680,7.27484966155003,-4.036924460254567
6521464190331921408,5.699763767410132,-4.191277194940513
6521527687128339200,2.386959282840422,-2.304441433111389
6521608290777192832,5.71792333774246,-4.748540519379186
6521611554952414592,2.9315624439133128,-2.8494894558579538
6521621214336254336,4.243037402591749,-2.654579292311986
6521628876558380928,1.4425858817685082,-2.254796901854283
6521742607291690496,4.2994225063736735,-2.545758636218618
6521893412183336192,0.5509387309503225,-3.4786900322265444
6521934231552939264,6.7872918599703125,-1.888699415288765
6522087682144936192,5.677382757733761,-4.188975352810606
6522118468471216128,6.571642964380204,-3.561167418508294
6522364552916060288,1.7297976690275096,-1.9545525534520196
6522395201802752896,6.677809307739561,-3.7210014537345177
6522402314268589952,1.102515510703209,-1.6791079905107567
6522449558908908544,7.434942930009158,-5.382740594304799
6522901664346544384,7.906718123087983,-1.4288101318756952
6523471314449218560,1.0427798448678895,-1.990705363126747
6523474196369678592,2.1629031387888764,-3.5341854323936035
6562483395750468608,1.6302687727160163,-3.7925988526043133
6562500987936574976,2.3886844153916815,-7.020139131365701
6562533625391589888,6.323038812278816,-5.895318991045976
6562538130813726720,2.0952615577909333,-8.152362133075602
6562545724315927168,5.36208980814113,-6.946945323882744
6562574380337761664,5.811290997308519,-3.8294932099777785
6562729892513389952,5.78957435622701,-8.1106652029677
6562760713197268224,6.635994243345837,-6.032639204178839
6562780092091279616,2.8156400452156425,-2.6182624642129437
6562827852127582336,-0.717241901826104,-5.024751123369583
6562840015475036160,-2.311541281687642,-4.228169718927895
6564029343459303936,3.6252734758154666,-4.343992611579129
6564037379341022208,-2.144908369493584,-3.110019333542657
6564081226664264576,3.973362749100769,-5.007178831808832
6564161903330324480,3.2928701467651225,-8.154430999452154
6564238456827526784,3.8021432559116612,-8.108244726446795
6564297040180728576,-2.4922534358176414,-3.968028196713209
6564308688132080640,5.13589061064097,-4.732490060748798
6564339367082218496,3.2072532963454243,-4.766060668885064
4972359126925030016,7.426896123261901,-4.195139341247871
4973122467169841408,9.336503438276235,-4.628687810379202
4973148507554608000,7.051139226784751,-2.9184857690069275
4973474517049063680,0.35198268460303034,-2.8943642280365327
6500891567565060736,4.593455054626383,-5.262621946584806
6500923011022619776,4.739660971563294,-6.397907301423583
6500926687514629376,0.3024225800388296,-3.0269941378628706
6502183944700967808,4.824948343936045,-3.1331362342929676
6502338391724323840,0.8933838724475689,-1.896492070880381
6502375156644433280,6.382614466654501,-1.5801111156992502
6502375397162601728,7.258686314899335,-6.028121945647184
6502432498751422336,5.808178979329888,-3.773969185939227
6502455794654261888,6.218613088979729,-7.059559671998989
6502499294082264320,6.098854415607321,-6.529140768487787
6502499332738712448,9.916423620659074,-2.722432434909031
6502549528020111488,5.419517849540952,-6.344332623434697
6512741902026763136,5.231619130640867,-4.564864453691494
6513028526667874176,-0.4899355037538138,-5.4274628839635
6513038353553871872,4.52592428202083,-5.953453752415715
6513071510700739456,5.9396300662952175,-5.669434348662303
6513092268278664960,2.2858659463209237,-3.227451519156462
6513139134961882752,3.4731211007614844,-3.5665491537990572
6514550903595910656,1.89978452229359,-5.133925389350101
6521561737629092352,0.9859200341588377,-4.253978500674243
6521638428564862976,3.274250256249369,-3.742252640374805
6521714397946462464,7.635549483744581,-3.4502304779316484
6521798059612435840,6.4182683109386405,-2.543447897796758
6521821188013173504,7.212797801626914,-1.054366462360953
6521853722388997632,6.17716278564475,-4.264872123099541
6521866710370178432,6.947600312755105,-4.252159891742432
6521904304220439424,6.652265815020579,-4.958192038210295
6521958420809280768,9.767044119056235,-1.4649791293601364
6522092458148529792,0.2769715133777872,-2.3444969941455747
6522498865133281792,6.863657210279548,-4.303115681748865
6562533183011988352,5.1302081095436876,-6.229041724187066
6562558987174888576,1.502543570928824,-5.379499483996872
6562657217370561280,6.495837354628839,-4.347940117795385
6562769401916270080,4.975043464789854,-3.4134755427662995
6562795961994320768,4.47495524747127,-3.4712293242134287
6562829290940574848,0.6627757577352726,-1.9297910466249015
6562865372962013184,8.405006997404532,-7.01816827430819
6564061401095326592,4.3242132241845015,-3.0982013177995515
6564116819056335104,0.5244996728810938,-2.4065581901898483
6564116853416064000,5.906476038406331,-9.305486254737263
6564130326731106048,4.8472283230868936,-4.4628239216655246
6564308958713021696,5.980384992823083,-7.799554694079298
6564387475012263296,-0.9303664286163058,-3.0897129382020045
6565125247314598656,4.14479899221609,-5.100230778074054
4973136172408386432,6.937989514278295,-3.542193429194354
4973197714996839552,1.6681011045173315,-3.9720446947374546
6497566511259943936,5.219964005606115,-2.139111765376355
6502319627010450176,8.344969274945086,-6.574984534261256
6502439989174545920,6.140075561439446,-5.571550842402003
6512899819385297792,-0.6329843674490648,-2.325697166407853
6513015469967054208,5.64386045119944,-5.69949502523699
6513069144174728448,6.312783562288096,-4.750213280169384
6513076664661072256,1.3071435997834235,-2.4093191738850424
6513110100982936960,7.063138863976197,-5.9046564340237095
6513187715336144896,-0.2753480452290388,-1.3673408495593864
6513197198623170816,3.0337357566296816,-3.2165579311023116
6513267228065829120,4.900084312935132,-4.202711990573759
6513519291109339008,8.030096344192957,-6.507629662299487
6513929885684599936,6.334294301205043,-5.121946603917418
6514458617633962752,5.028342220619049,-1.9355953720174088
6514759879524225664,6.653404102953344,-7.239683225306096
6521466114477264640,1.4693670206776055,-4.265955781563188
